TYPE_ENG,COD_OPER_OPER,LIB_OPER,REMBPPRINCIPAL,REMBECHOIRINT,CREDIT,NUM_TR,ACTIVITE,DAT_ECH_ECHCD,AGENCE,COD_PRD_PRD,NAT_RESS,CAT_FOND,TYP_FOND,AGENT_ECO,CREANCE,SCLAS_SEGMENT,TERME,DAT_REMB_RMBINV,CLASSE
INV,1416,Règlement forcé des échéances,466102,62691,1,1,460GG52,30/04/2022,136,2142,1,1,1,15,0.0,51.0,M,04/05/2022,0.0
INV,1415,Règlement des échéances,466102,60464,1,1,460GG52,31/05/2022,136,2142,1,1,1,15,0.0,51.0,M,01/06/2022,0.0
INV,1416,Règlement forcé des échéances,466102,56049,1,1,460GG52,30/06/2022,136,2142,1,1,1,15,0.0,51.0,M,04/07/2022,0.0
INV,1416,Règlement forcé des échéances,466102,55436,1,1,460GG52,31/07/2022,136,2142,1,1,1,15,0.0,51.0,M,01/08/2022,0.0
INV,1416,Règlement forcé des échéances,466102,50860,1,1,460GG52,31/08/2022,136,2142,1,1,1,15,0.0,51.0,M,01/09/2022,0.0
INV,1416,Règlement forcé des échéances,466102,44786,1,1,460GG52,30/09/2022,136,2142,1,1,1,15,0.0,51.0,M,30/09/2022,0.0
INV,1415,Règlement des échéances,2409639,1234024,3,4,120JJ67,31/01/2021,11,2142,1,1,1,16,0.0,61.0,L,04/02/2021,0.0
INV,1415,Règlement des échéances,2409639,1097791,3,4,120JJ67,28/02/2021,11,2142,1,1,1,16,0.0,61.0,L,09/03/2021,0.0
INV,1417,Règlement des impayés,2409639,1307977,3,4,120JJ67,31/03/2021,11,2142,1,1,1,16,0.0,61.0,L,25/06/2021,0.0
INV,1417,Règlement des impayés,2409639,1209625,3,4,120JJ67,30/04/2021,11,2142,1,1,1,16,0.0,61.0,L,25/06/2021,0.0
INV,1417,Règlement des impayés,2409639,1190271,3,4,120JJ67,31/05/2021,11,2142,1,1,1,16,0.0,61.0,L,25/06/2021,0.0
INV,1417,Règlement des impayés,2409639,1142850,3,4,120JJ67,30/06/2021,11,2142,1,1,1,16,0.0,61.0,L,04/08/2021,0.0
INV,1417,Règlement des impayés,2409639,1406688,3,4,120JJ67,31/07/2021,11,2142,1,1,1,16,0.0,61.0,L,30/03/2022,0.0
INV,1417,Règlement des impayés,2409639,1348832,3,4,120JJ67,31/08/2021,11,2142,1,1,1,16,0.0,61.0,L,30/03/2022,0.0
INV,1417,Règlement des impayés,2409639,1249393,3,4,120JJ67,30/09/2021,11,2142,1,1,1,16,0.0,61.0,L,30/03/2022,0.0
INV,1417,Règlement des impayés,2409639,1241510,3,4,120JJ67,31/10/2021,11,2142,1,1,1,16,0.0,61.0,L,13/04/2022,0.0
INV,1417,Règlement des impayés,2409639,1147281,3,4,120JJ67,30/11/2021,11,2142,1,1,1,16,0.0,61.0,L,13/04/2022,0.0
INV,1417,Règlement des impayés,2409639,1123497,3,4,120JJ67,31/12/2021,11,2142,1,1,1,16,0.0,61.0,L,13/04/2022,0.0
INV,1417,Règlement des impayés,2409639,1064610,3,4,120JJ67,31/01/2022,11,2142,1,1,1,16,0.0,61.0,L,13/04/2022,0.0
INV,1417,Règlement des impayés,2409639,920537,3,4,120JJ67,28/02/2022,11,2142,1,1,1,16,0.0,61.0,L,22/04/2022,0.0
INV,1417,Règlement des impayés,2409639,961922,3,4,120JJ67,31/03/2022,11,2142,1,1,1,16,0.0,61.0,L,22/04/2022,0.0
INV,1415,Règlement des échéances,2409639,885864,3,4,120JJ67,30/04/2022,11,2142,1,1,1,16,0.0,61.0,L,06/05/2022,0.0
INV,1415,Règlement des échéances,2409639,893066,3,4,120JJ67,31/05/2022,11,2142,1,1,1,16,0.0,61.0,L,31/05/2022,0.0
INV,1415,Règlement des échéances,2409639,869278,3,4,120JJ67,30/06/2022,11,2142,1,1,1,16,0.0,61.0,L,30/06/2022,0.0
INV,1418,Règlement forcé des impayés,2409639,925547,3,4,120JJ67,31/07/2022,11,2142,1,1,1,16,0.0,61.0,L,15/08/2022,0.0
INV,1417,Règlement des impayés,2409639,910662,3,4,120JJ67,31/08/2022,11,2142,1,1,1,16,0.0,61.0,L,22/09/2022,0.0
INV,1417,Règlement des impayés,2409639,845229,3,4,120JJ67,30/09/2022,11,2142,1,1,1,16,0.0,61.0,L,10/10/2022,0.0
INV,1415,Règlement des échéances,2409639,837353,3,4,120JJ67,31/10/2022,11,2142,1,1,1,16,0.0,61.0,L,03/11/2022,0.0
INV,1418,Règlement forcé des impayés,2409639,815044,3,4,120JJ67,30/11/2022,11,2142,1,1,1,16,0.0,61.0,L,12/12/2022,0.0
INV,1418,Règlement forcé des impayés,1063830,199772,3,1,130DH25,31/12/2020,29,2142,1,1,1,15,3.0,51.0,M,04/02/2021,3.0
INV,1417,Règlement des impayés,972222,505789,3,2,620OO92,31/12/2020,37,2142,1,1,1,15,0.0,51.0,L,15/01/2021,0.0
INV,1415,Règlement des échéances,972222,489005,3,2,620OO92,31/01/2021,37,2142,1,1,1,15,0.0,51.0,L,01/02/2021,0.0
INV,1415,Règlement des échéances,972222,434877,3,2,620OO92,28/02/2021,37,2142,1,1,1,15,0.0,51.0,L,02/03/2021,0.0
INV,1415,Règlement des échéances,972222,476101,3,2,620OO92,31/03/2021,37,2142,1,1,1,15,0.0,51.0,L,01/04/2021,0.0
INV,1415,Règlement des échéances,972222,452051,3,2,620OO92,30/04/2021,37,2142,1,1,1,15,0.0,51.0,L,03/05/2021,0.0
INV,1415,Règlement des échéances,972222,458990,3,2,620OO92,31/05/2021,37,2142,1,1,1,15,0.0,51.0,L,01/06/2021,0.0
INV,1416,Règlement forcé des échéances,972222,435475,3,2,620OO92,30/06/2021,37,2142,1,1,1,15,0.0,51.0,L,28/06/2021,0.0
INV,1415,Règlement des échéances,972222,441402,3,2,620OO92,31/07/2021,37,2142,1,1,1,15,0.0,51.0,L,02/08/2021,0.0
INV,1415,Règlement des échéances,972222,433597,3,2,620OO92,31/08/2021,37,2142,1,1,1,15,0.0,51.0,L,06/09/2021,0.0
INV,1416,Règlement forcé des échéances,972222,409726,3,2,620OO92,30/09/2021,37,2142,1,1,1,15,0.0,51.0,L,30/09/2021,0.0
INV,1416,Règlement forcé des échéances,972222,413991,3,2,620OO92,31/10/2021,37,2142,1,1,1,15,0.0,51.0,L,26/10/2021,0.0
INV,1415,Règlement des échéances,972222,391560,3,2,620OO92,30/11/2021,37,2142,1,1,1,15,0.0,51.0,L,02/12/2021,0.0
INV,1415,Règlement des échéances,972222,395993,3,2,620OO92,31/12/2021,37,2142,1,1,1,15,0.0,51.0,L,23/12/2021,0.0
INV,1415,Règlement des échéances,972222,386991,3,2,620OO92,31/01/2022,37,2142,1,1,1,15,0.0,51.0,L,02/02/2022,0.0
INV,1415,Règlement des échéances,972222,339504,3,2,620OO92,28/02/2022,37,2142,1,1,1,15,0.0,51.0,L,28/02/2022,0.0
INV,1416,Règlement forcé des échéances,972222,368993,3,2,620OO92,31/03/2022,37,2142,1,1,1,15,0.0,51.0,L,24/03/2022,0.0
INV,1415,Règlement des échéances,371475245,68739558,100,16,300GG50,30/04/2021,120,2133,1,1,1,15,0.0,31.0,M,30/04/2021,0.0
INV,1416,Règlement forcé des échéances,361475245,33900855,100,16,300GG50,30/04/2022,120,2133,1,1,1,15,0.0,31.0,M,06/05/2022,0.0
INV,1416,Règlement forcé des échéances,338983,99095,1,3,211FF45,28/12/2020,56,2142,1,1,1,15,0.0,51.0,M,06/01/2021,0.0
INV,1416,Règlement forcé des échéances,338983,99200,1,3,211FF45,28/01/2021,56,2142,1,1,1,15,0.0,51.0,M,01/02/2021,0.0
INV,1416,Règlement forcé des échéances,338983,96373,1,3,211FF45,28/02/2021,56,2142,1,1,1,15,0.0,51.0,M,01/03/2021,0.0
INV,1415,Règlement des échéances,338983,84870,1,3,211FF45,28/03/2021,56,2142,1,1,1,15,0.0,51.0,M,29/03/2021,0.0
INV,1415,Règlement des échéances,338983,90831,1,3,211FF45,28/04/2021,56,2142,1,1,1,15,0.0,51.0,M,29/04/2021,0.0
INV,1416,Règlement forcé des échéances,338983,85029,1,3,211FF45,28/05/2021,56,2142,1,1,1,15,0.0,51.0,M,01/06/2021,0.0
INV,1416,Règlement forcé des échéances,338983,84723,1,3,211FF45,28/06/2021,56,2142,1,1,1,15,0.0,51.0,M,01/07/2021,0.0
INV,1416,Règlement forcé des échéances,338983,79029,1,3,211FF45,28/07/2021,56,2142,1,1,1,15,0.0,51.0,M,02/08/2021,0.0
INV,1416,Règlement forcé des échéances,338983,78738,1,3,211FF45,28/08/2021,56,2142,1,1,1,15,0.0,51.0,M,06/09/2021,0.0
INV,1416,Règlement forcé des échéances,338983,75378,1,3,211FF45,28/09/2021,56,2142,1,1,1,15,0.0,51.0,M,01/10/2021,0.0
INV,1415,Règlement des échéances,338983,69844,1,3,211FF45,28/10/2021,56,2142,1,1,1,15,0.0,51.0,M,01/11/2021,0.0
INV,1416,Règlement forcé des échéances,338983,68972,1,3,211FF45,28/11/2021,56,2142,1,1,1,15,0.0,51.0,M,01/12/2021,0.0
INV,1415,Règlement des échéances,338983,63772,1,3,211FF45,28/12/2021,56,2142,1,1,1,15,0.0,51.0,M,28/12/2021,0.0
INV,1415,Règlement des échéances,338983,62761,1,3,211FF45,28/01/2022,56,2142,1,1,1,15,0.0,51.0,M,28/01/2022,0.0
INV,1415,Règlement des échéances,338983,59290,1,3,211FF45,28/02/2022,56,2142,1,1,1,15,0.0,51.0,M,28/02/2022,0.0
INV,1415,Règlement des échéances,338983,51018,1,3,211FF45,28/03/2022,56,2142,1,1,1,15,0.0,51.0,M,28/03/2022,0.0
INV,1415,Règlement des échéances,338983,53392,1,3,211FF45,28/04/2022,56,2142,1,1,1,15,0.0,51.0,M,29/04/2022,0.0
INV,1416,Règlement forcé des échéances,338983,48634,1,3,211FF45,28/05/2022,56,2142,1,1,1,15,0.0,51.0,M,01/06/2022,0.0
INV,1416,Règlement forcé des échéances,338983,48601,1,3,211FF45,28/06/2022,56,2142,1,1,1,15,0.0,51.0,M,01/07/2022,0.0
INV,1415,Règlement des échéances,338983,45518,1,3,211FF45,28/07/2022,56,2142,1,1,1,15,0.0,51.0,M,01/08/2022,0.0
INV,1416,Règlement forcé des échéances,338983,43715,1,3,211FF45,28/08/2022,56,2142,1,1,1,15,0.0,51.0,M,01/09/2022,0.0
INV,1416,Règlement forcé des échéances,338983,40388,1,3,211FF45,28/09/2022,56,2142,1,1,1,15,0.0,51.0,M,03/10/2022,0.0
INV,1416,Règlement forcé des échéances,338983,35829,1,3,211FF45,28/10/2022,56,2142,1,1,1,15,0.0,51.0,M,01/11/2022,0.0
INV,1415,Règlement des échéances,338983,34242,1,3,211FF45,28/11/2022,56,2142,1,1,1,15,0.0,51.0,M,28/11/2022,0.0
INV,1415,Règlement des échéances,338983,29921,1,3,211FF45,28/12/2022,56,2142,1,1,1,15,0.0,51.0,M,28/12/2022,0.0
INV,1415,Règlement des échéances,1807229,909846,3,3,120JJ67,31/12/2020,11,2142,1,1,1,16,0.0,61.0,L,07/01/2021,0.0
INV,1415,Règlement des échéances,1807229,892463,3,3,120JJ67,31/01/2021,11,2142,1,1,1,16,0.0,61.0,L,04/02/2021,0.0
INV,1415,Règlement des échéances,1807229,793402,3,3,120JJ67,28/02/2021,11,2142,1,1,1,16,0.0,61.0,L,09/03/2021,0.0
INV,1417,Règlement des impayés,1807229,946609,3,3,120JJ67,31/03/2021,11,2142,1,1,1,16,0.0,61.0,L,25/06/2021,0.0
INV,1417,Règlement des impayés,1807229,874284,3,3,120JJ67,30/04/2021,11,2142,1,1,1,16,0.0,61.0,L,25/06/2021,0.0
INV,1417,Règlement des impayés,1807229,858961,3,3,120JJ67,31/05/2021,11,2142,1,1,1,16,0.0,61.0,L,25/06/2021,0.0
INV,1415,Règlement des échéances,1807229,793298,3,3,120JJ67,30/06/2021,11,2142,1,1,1,16,0.0,61.0,L,30/06/2021,0.0
INV,1415,Règlement des échéances,1807229,803758,3,3,120JJ67,31/07/2021,11,2142,1,1,1,16,0.0,61.0,L,05/08/2021,0.0
INV,1417,Règlement des impayés,1807229,975631,3,3,120JJ67,31/08/2021,11,2142,1,1,1,16,0.0,61.0,L,30/03/2022,0.0
INV,1417,Règlement des impayés,1807229,902639,3,3,120JJ67,30/09/2021,11,2142,1,1,1,16,0.0,61.0,L,30/03/2022,0.0
INV,1417,Règlement des impayés,1807229,883492,3,3,120JJ67,31/10/2021,11,2142,1,1,1,16,0.0,61.0,L,30/03/2022,0.0
INV,1417,Règlement des impayés,1807229,826633,3,3,120JJ67,30/11/2021,11,2142,1,1,1,16,0.0,61.0,L,13/04/2022,0.0
INV,1417,Règlement des impayés,1807229,807990,3,3,120JJ67,31/12/2021,11,2142,1,1,1,16,0.0,61.0,L,13/04/2022,0.0
INV,1417,Règlement des impayés,1807229,771869,3,3,120JJ67,31/01/2022,11,2142,1,1,1,16,0.0,61.0,L,22/04/2022,0.0
INV,1417,Règlement des impayés,1807229,659809,3,3,120JJ67,28/02/2022,11,2142,1,1,1,16,0.0,61.0,L,22/04/2022,0.0
INV,1417,Règlement des impayés,1807229,687732,3,3,120JJ67,31/03/2022,11,2142,1,1,1,16,0.0,61.0,L,22/04/2022,0.0
INV,1415,Règlement des échéances,1807229,631990,3,3,120JJ67,30/04/2022,11,2142,1,1,1,16,0.0,61.0,L,06/05/2022,0.0
INV,1415,Règlement des échéances,1807229,636310,3,3,120JJ67,31/05/2022,11,2142,1,1,1,16,0.0,61.0,L,31/05/2022,0.0
INV,1415,Règlement des échéances,1807229,618523,3,3,120JJ67,30/06/2022,11,2142,1,1,1,16,0.0,61.0,L,30/06/2022,0.0
INV,1418,Règlement forcé des impayés,1807229,658139,3,3,120JJ67,31/07/2022,11,2142,1,1,1,16,0.0,61.0,L,15/08/2022,0.0
INV,1417,Règlement des impayés,1807229,646855,3,3,120JJ67,31/08/2022,11,2142,1,1,1,16,0.0,61.0,L,22/09/2022,0.0
INV,1416,Règlement forcé des échéances,1807229,590392,3,3,120JJ67,30/09/2022,11,2142,1,1,1,16,0.0,61.0,L,05/10/2022,0.0
INV,1415,Règlement des échéances,1807229,592128,3,3,120JJ67,31/10/2022,11,2142,1,1,1,16,0.0,61.0,L,03/11/2022,0.0
INV,1418,Règlement forcé des impayés,1807229,575795,3,3,120JJ67,30/11/2022,11,2142,1,1,1,16,0.0,61.0,L,12/12/2022,0.0
INV,1418,Règlement forcé des impayés,1285714,748952,5,2,302HH55,30/11/2020,58,2141,1,1,1,26,1.0,61.0,L,08/01/2021,1.0
INV,1415,Règlement des échéances,1285714,649392,5,2,302HH55,28/02/2021,58,2141,1,1,1,26,1.0,61.0,L,03/03/2021,1.0
INV,1416,Règlement forcé des échéances,1285714,634998,5,2,302HH55,31/05/2021,58,2141,1,1,1,26,1.0,61.0,L,07/06/2021,1.0
INV,1415,Règlement des échéances,1285714,601393,5,2,302HH55,31/08/2021,58,2141,1,1,1,26,1.0,61.0,L,06/09/2021,1.0
INV,1418,Règlement forcé des impayés,1285714,567788,5,2,302HH55,30/11/2021,58,2141,1,1,1,26,1.0,61.0,L,14/12/2021,1.0
INV,1418,Règlement forcé des impayés,1285714,530837,5,2,302HH55,28/02/2022,58,2141,1,1,1,26,1.0,61.0,L,22/03/2022,1.0
INV,1417,Règlement des impayés,1285714,536019,5,2,302HH55,31/05/2022,58,2141,1,1,1,26,1.0,61.0,L,03/08/2022,1.0
INV,1415,Règlement des échéances,838983,525299,4,1,120NN85,28/02/2022,123,2150,1,1,1,26,0.0,61.0,L,28/02/2022,0.0
INV,1415,Règlement des échéances,838983,577603,4,1,120NN85,31/03/2022,123,2150,1,1,1,26,0.0,61.0,L,31/03/2022,0.0
INV,1415,Règlement des échéances,838983,552347,4,1,120NN85,30/04/2022,123,2150,1,1,1,26,0.0,61.0,L,04/05/2022,0.0
INV,1415,Règlement des échéances,838983,563344,4,1,120NN85,31/05/2022,123,2150,1,1,1,26,0.0,61.0,L,31/05/2022,0.0
INV,1415,Règlement des échéances,838983,555828,4,1,120NN85,30/06/2022,123,2150,1,1,1,26,0.0,61.0,L,30/06/2022,0.0
INV,1415,Règlement des échéances,838983,588614,4,1,120NN85,31/07/2022,123,2150,1,1,1,26,0.0,61.0,L,01/08/2022,0.0
INV,1415,Règlement des échéances,838983,581188,4,1,120NN85,31/08/2022,123,2150,1,1,1,26,0.0,61.0,L,31/08/2022,0.0
INV,1415,Règlement des échéances,838983,555239,4,1,120NN85,30/09/2022,123,2150,1,1,1,26,0.0,61.0,L,30/09/2022,0.0
INV,1415,Règlement des échéances,838983,565780,4,1,120NN85,31/10/2022,123,2150,1,1,1,26,0.0,61.0,L,31/10/2022,0.0
INV,1415,Règlement des échéances,838983,549605,4,1,120NN85,30/11/2022,123,2150,1,1,1,26,0.0,61.0,L,30/11/2022,0.0
INV,1417,Règlement des impayés,45000000,19783393,1,1,652GG51,31/12/2020,151,2142,1,1,1,15,0.0,31.0,L,19/01/2021,0.0
INV,1415,Règlement des échéances,45000000,17550002,1,1,652GG51,31/03/2021,151,2142,1,1,1,15,0.0,31.0,L,07/04/2021,0.0
INV,1416,Règlement forcé des échéances,45000000,16136800,1,1,652GG51,30/09/2021,151,2142,1,1,1,15,0.0,31.0,L,04/10/2021,0.0
INV,1418,Règlement forcé des impayés,45000000,15276192,1,1,652GG51,31/12/2021,151,2142,1,1,1,15,0.0,31.0,L,11/01/2022,0.0
INV,1416,Règlement forcé des échéances,45000000,13781251,1,1,652GG51,31/03/2022,151,2142,1,1,1,15,0.0,31.0,L,06/04/2022,0.0
INV,1416,Règlement forcé des échéances,45000000,13121443,1,1,652GG51,30/06/2022,151,2142,1,1,1,15,0.0,31.0,L,04/07/2022,0.0
INV,1416,Règlement forcé des échéances,45000000,13137600,1,1,652GG51,30/09/2022,151,2142,1,1,1,15,0.0,31.0,L,03/10/2022,0.0
INV,1417,Règlement des impayés,4458333,1849548,2,2,710DA15,31/12/2020,26,2140,1,1,1,15,0.0,41.0,L,19/01/2021,0.0
INV,1415,Règlement des échéances,4458333,1638437,2,2,710DA15,31/03/2021,26,2140,1,1,1,15,0.0,41.0,L,01/04/2021,0.0
INV,1415,Règlement des échéances,4458333,1579294,2,2,710DA15,30/06/2021,26,2140,1,1,1,15,0.0,41.0,L,30/06/2021,0.0
INV,1415,Règlement des échéances,4458333,1507590,2,2,710DA15,30/09/2021,26,2140,1,1,1,15,0.0,41.0,L,30/09/2021,0.0
INV,1415,Règlement des échéances,4458333,1409376,2,2,710DA15,31/12/2021,26,2140,1,1,1,15,0.0,41.0,L,31/12/2021,0.0
INV,1415,Règlement des échéances,4458333,1287345,2,2,710DA15,31/03/2022,26,2140,1,1,1,15,0.0,41.0,L,01/04/2022,0.0
INV,1416,Règlement forcé des échéances,4458333,1226742,2,2,710DA15,30/06/2022,26,2140,1,1,1,15,0.0,41.0,L,30/06/2022,0.0
INV,1415,Règlement des échéances,4458333,1233234,2,2,710DA15,30/09/2022,26,2140,1,1,1,15,0.0,41.0,L,30/09/2022,0.0
INV,1418,Règlement forcé des impayés,18954631,4630560,2,9,211II60,31/12/2020,12,2147,1,1,1,15,0.0,11.0,M,25/01/2021,0.0
INV,1417,Règlement des impayés,18954631,4253167,2,9,211II60,31/03/2021,12,2147,1,1,1,15,0.0,11.0,M,01/06/2021,0.0
INV,1417,Règlement des impayés,18954631,3609595,2,9,211II60,30/06/2021,12,2147,1,1,1,15,0.0,11.0,M,09/07/2021,0.0
INV,1415,Règlement des échéances,18954631,3204765,2,9,211II60,30/09/2021,12,2147,1,1,1,15,0.0,11.0,M,30/09/2021,0.0
INV,1415,Règlement des échéances,18954631,2796257,2,9,211II60,31/12/2021,12,2147,1,1,1,15,0.0,11.0,M,31/12/2021,0.0
INV,1415,Règlement des échéances,18954631,2345636,2,9,211II60,31/03/2022,12,2147,1,1,1,15,0.0,11.0,M,31/03/2022,0.0
INV,1415,Règlement des échéances,18954631,2005962,2,9,211II60,30/06/2022,12,2147,1,1,1,15,0.0,11.0,M,30/06/2022,0.0
INV,1415,Règlement des échéances,18954631,1747700,2,9,211II60,30/09/2022,12,2147,1,1,1,15,0.0,11.0,M,30/09/2022,0.0
INV,1417,Règlement des impayés,838983,772612,4,1,120NN85,31/10/2020,123,2150,1,1,1,26,0.0,61.0,L,06/01/2021,0.0
INV,1417,Règlement des impayés,838983,695023,4,1,120NN85,30/11/2020,123,2150,1,1,1,26,0.0,61.0,L,06/01/2021,0.0
INV,1417,Règlement des impayés,838983,700780,4,1,120NN85,31/12/2020,123,2150,1,1,1,26,0.0,61.0,L,10/02/2021,0.0
INV,1417,Règlement des impayés,838983,690861,4,1,120NN85,31/01/2021,123,2150,1,1,1,26,0.0,61.0,L,09/03/2021,0.0
INV,1417,Règlement des impayés,838983,620101,4,1,120NN85,28/02/2021,123,2150,1,1,1,26,0.0,61.0,L,06/04/2021,0.0
INV,1415,Règlement des échéances,838983,665165,4,1,120NN85,31/03/2021,123,2150,1,1,1,26,0.0,61.0,L,06/04/2021,0.0
INV,1415,Règlement des échéances,838983,636557,4,1,120NN85,30/04/2021,123,2150,1,1,1,26,0.0,61.0,L,04/05/2021,0.0
INV,1417,Règlement des impayés,838983,655548,4,1,120NN85,31/05/2021,123,2150,1,1,1,26,0.0,61.0,L,08/06/2021,0.0
INV,1415,Règlement des échéances,838983,623472,4,1,120NN85,30/06/2021,123,2150,1,1,1,26,0.0,61.0,L,08/07/2021,0.0
INV,1415,Règlement des échéances,838983,637471,4,1,120NN85,31/07/2021,123,2150,1,1,1,26,0.0,61.0,L,02/08/2021,0.0
INV,1415,Règlement des échéances,838983,631897,4,1,120NN85,31/08/2021,123,2150,1,1,1,26,0.0,61.0,L,31/08/2021,0.0
INV,1415,Règlement des échéances,838983,602559,4,1,120NN85,30/09/2021,123,2150,1,1,1,26,0.0,61.0,L,30/09/2021,0.0
INV,1415,Règlement des échéances,838983,614630,4,1,120NN85,31/10/2021,123,2150,1,1,1,26,0.0,61.0,L,01/11/2021,0.0
INV,1415,Règlement des échéances,838983,587065,4,1,120NN85,30/11/2021,123,2150,1,1,1,26,0.0,61.0,L,30/11/2021,0.0
INV,1415,Règlement des échéances,838983,599821,4,1,120NN85,31/12/2021,123,2150,1,1,1,26,0.0,61.0,L,31/12/2021,0.0
INV,1415,Règlement des échéances,838983,592417,4,1,120NN85,31/01/2022,123,2150,1,1,1,26,0.0,61.0,L,31/01/2022,0.0
INV,1415,Règlement des échéances,1016949,191288,1,1,620OO92,30/09/2021,31,2143,1,1,1,26,0.0,61.0,M,30/09/2021,0.0
INV,1415,Règlement des échéances,1016949,188497,1,1,620OO92,31/10/2021,31,2143,1,1,1,26,0.0,61.0,M,01/11/2021,0.0
INV,1415,Règlement des échéances,1016949,173562,1,1,620OO92,30/11/2021,31,2143,1,1,1,26,0.0,61.0,M,30/11/2021,0.0
INV,1415,Règlement des échéances,1016949,170545,1,1,620OO92,31/12/2021,31,2143,1,1,1,26,0.0,61.0,M,31/12/2021,0.0
INV,1415,Règlement des échéances,1016949,161566,1,1,620OO92,31/01/2022,31,2143,1,1,1,26,0.0,61.0,M,31/01/2022,0.0
INV,1415,Règlement des échéances,1016949,137021,1,1,620OO92,28/02/2022,31,2143,1,1,1,26,0.0,61.0,M,28/02/2022,0.0
INV,1415,Règlement des échéances,1016949,143615,1,1,620OO92,31/03/2022,31,2143,1,1,1,26,0.0,61.0,M,31/03/2022,0.0
INV,1415,Règlement des échéances,1016949,130424,1,1,620OO92,30/04/2022,31,2143,1,1,1,26,0.0,61.0,M,04/05/2022,0.0
INV,1415,Règlement des échéances,1016949,125786,1,1,620OO92,31/05/2022,31,2143,1,1,1,26,0.0,61.0,M,31/05/2022,0.0
INV,1415,Règlement des échéances,1016949,116780,1,1,620OO92,30/06/2022,31,2143,1,1,1,26,0.0,61.0,M,30/06/2022,0.0
INV,1415,Règlement des échéances,1016949,115698,1,1,620OO92,31/07/2022,31,2143,1,1,1,26,0.0,61.0,M,01/08/2022,0.0
INV,1415,Règlement des échéances,1016949,106152,1,1,620OO92,31/08/2022,31,2143,1,1,1,26,0.0,61.0,M,31/08/2022,0.0
INV,1415,Règlement des échéances,1016949,93474,1,1,620OO92,30/09/2022,31,2143,1,1,1,26,0.0,61.0,M,30/09/2022,0.0
INV,1415,Règlement des échéances,1016949,86930,1,1,620OO92,31/10/2022,31,2143,1,1,1,26,0.0,61.0,M,31/10/2022,0.0
INV,1415,Règlement des échéances,1016949,76133,1,1,620OO92,30/11/2022,31,2143,1,1,1,26,0.0,61.0,M,30/11/2022,0.0
INV,1415,Règlement des échéances,602410,308509,2,1,811DA15,31/01/2021,142,2142,1,1,1,26,0.0,61.0,L,01/02/2021,0.0
INV,1415,Règlement des échéances,602410,274447,2,1,811DA15,28/02/2021,142,2142,1,1,1,26,0.0,61.0,L,01/03/2021,0.0
INV,1415,Règlement des échéances,602410,300567,2,1,811DA15,31/03/2021,142,2142,1,1,1,26,0.0,61.0,L,01/04/2021,0.0
INV,1415,Règlement des échéances,602410,285487,2,1,811DA15,30/04/2021,142,2142,1,1,1,26,0.0,61.0,L,30/04/2021,0.0
INV,1415,Règlement des échéances,602410,289975,2,1,811DA15,31/05/2021,142,2142,1,1,1,26,0.0,61.0,L,31/05/2021,0.0
INV,1416,Règlement forcé des échéances,602410,275226,2,1,811DA15,30/06/2021,142,2142,1,1,1,26,0.0,61.0,L,28/06/2021,0.0
INV,1415,Règlement des échéances,602410,279085,2,1,811DA15,31/07/2021,142,2142,1,1,1,26,0.0,61.0,L,02/08/2021,0.0
INV,1415,Règlement des échéances,602410,274263,2,1,811DA15,31/08/2021,142,2142,1,1,1,26,0.0,61.0,L,31/08/2021,0.0
INV,1415,Règlement des échéances,602410,259278,2,1,811DA15,30/09/2021,142,2142,1,1,1,26,0.0,61.0,L,30/09/2021,0.0
INV,1415,Règlement des échéances,602410,262093,2,1,811DA15,31/10/2021,142,2142,1,1,1,26,0.0,61.0,L,01/11/2021,0.0
INV,1415,Règlement des échéances,602410,248011,2,1,811DA15,30/11/2021,142,2142,1,1,1,26,0.0,61.0,L,30/11/2021,0.0
INV,1415,Règlement des échéances,602410,250943,2,1,811DA15,31/12/2021,142,2142,1,1,1,26,0.0,61.0,L,31/12/2021,0.0
INV,1415,Règlement des échéances,602410,245365,2,1,811DA15,31/01/2022,142,2142,1,1,1,26,0.0,61.0,L,31/01/2022,0.0
INV,1415,Règlement des échéances,602410,215376,2,1,811DA15,28/02/2022,142,2142,1,1,1,26,0.0,61.0,L,28/02/2022,0.0
INV,1415,Règlement des échéances,602410,234210,2,1,811DA15,31/03/2022,142,2142,1,1,1,26,0.0,61.0,L,31/03/2022,0.0
INV,1415,Règlement des échéances,602410,221465,2,1,811DA15,30/04/2022,142,2142,1,1,1,26,0.0,61.0,L,04/05/2022,0.0
INV,1415,Règlement des échéances,602410,223271,2,1,811DA15,31/05/2022,142,2142,1,1,1,26,0.0,61.0,L,31/05/2022,0.0
INV,1415,Règlement des échéances,602410,217318,2,1,811DA15,30/06/2022,142,2142,1,1,1,26,0.0,61.0,L,30/06/2022,0.0
INV,1415,Règlement des échéances,602410,226886,2,1,811DA15,31/07/2022,142,2142,1,1,1,26,0.0,61.0,L,01/08/2022,0.0
INV,1418,Règlement forcé des impayés,3000000,1892527,5,1,302HH55,30/09/2020,58,2141,1,1,1,26,1.0,61.0,L,08/01/2021,1.0
INV,1415,Règlement des échéances,3000000,1587281,5,1,302HH55,31/12/2020,58,2141,1,1,1,26,1.0,61.0,L,11/01/2021,1.0
INV,1415,Règlement des échéances,3000000,1440000,5,1,302HH55,31/03/2021,58,2141,1,1,1,26,1.0,61.0,L,01/04/2021,1.0
